headword_iast	headword_slp1	entry_id	page	body
agastya	agastya	11	1-006	"{@Agastya.@}¦ — This is the name of a sage, of mythical character, who plays a great part in the later literature. He was a {@Māna,@}<sup>1</sup> and therefore is called {@Mānya@}<sup>2</sup> and son of Māna, and only once is there a reference<sup>3</sup> to the legend prevalent in latter times that he was a son of Mitra and Varuṇa. <div n=""P""/>His greatest feat was the reconciliation of Indra and the Maruts after Indra had been annoyed at his proposing to give the Maruts an offering to the exclusion of Indra. This feat is the subject of three hymns of the Rigveda,<sup>4</sup> and is often referred [Page1-007+ 62] to in the Brāhmaṇas,<sup>5</sup> though the exact details and significance of the legend are variously treated by Oldenberg,<sup>6</sup> Sieg,<sup>7</sup> Hertel,<sup>8</sup> and von Schroeder.<sup>9</sup> <div n=""P""/>He also appears in a strange dialogue with Lopāmudrā in the Rigveda,<sup>10</sup> which appears to show him as an ascetic who finally yields to temptation. Von {@Schroeder@}<sup>11</sup> regards it as a ritual drama of vegetation magic. <div n=""P""/>In another passage of the Rigveda<sup>12</sup> he appears as helping in the Aśvins’ gift of a leg to Viśpalā. Sāyaṇa holds that be was the Purohita of {@Khela,@} and Sieg<sup>13</sup> accepts this view, while Pischel<sup>14</sup> thinks that Khela is a deity, Vivasvant. <div n=""P""/>Geldner<sup>15</sup> shows from the Rigveda<sup>16</sup> that Agastya, as brother of Vasiṣṭha — both being miraculous sons of Mitra and Varuṇa -introduces {@Vasiṣṭha@} to the {@Tṛtsus.@} There are two other references to Agastya in the Rigveda, the one<sup>17</sup> including him in a long list of persons, the other alluding to his sister's sons ({%nadbhyaḥ%}),<sup>18</sup> apparently {@Bandhu,@} etc. In the Atharvaveda<sup>19</sup> he appears as connected with witchcraft, and in a long list of sages.<sup>20</sup> In the Maitrāyaṇī Saṃhitā<sup>21</sup> cows, with a peculiar mark on their ears ({%viṣṭya-karṇyaḥ%}), are associated with him. <F>1) Rv. vii. 33, 10 (Agastya), 13 (Māna).</F> <F>2) Rv. i. 165, 15 = 166, 15 = 167, 11 = 168, 10; 165, 14; 177, 5; 184, 4 (Mānya); i. 189, 8; 117, 11 ({%Mānasya sūnu%}).</F> <F>3) Rv. vii. 33, 13. {%Cf.%} Geldner, {%Vedische Studien,%} 2, 138 {%et seq.%}</F> <F>4) Rv. i. 165; 170; 171.</F> <F>5) Taittirīya Saṃhitā, vii. 5, 5, 2; Taittirīya Brāhmaṇa, ii. 7, 11, 1; Maitrāyaṇī Saṃhitā, ii. 1, 8; Kāṭhaka Saṃhitā, x. 11; Pañcaviṃśa Brāhmaṇa, xxi. 14, 5; Aitareya Brāhmaṇa, v. 16; Kauṣītaki Brāhmaṇa, xxvi. 9.</F> <F>6) {%Zeitschrift der Deutschen Morgen-%} {%ländischen Gesellschaft,%} 39, 60 {%et seq.%}</F> <F>7) {%Die Sagenstoffe des Ṛgveda,%} 108-119.</F> <F>8) {%Vienna Oriental Journal,%} 18, 152-154.</F> <F>9) {%Mysterium und Mimus im Rigveda,%} 91 {%et seq.%}</F> <F>10) i. 179. {%Cf.%} Sieg, {%op. cit.,%} 120-126; Oldenberg, {%op. cit.,%} 66-68.</F> <F>11) {%Op. cit.,%} 156-172.</F> <F>12) i. 117, 11; {%cf.%} i. 116, 15.</F> <F>13) {%Op. cit.,%} 128.</F> <F>14) {%Vedische Studien,%} 1, 171-173.</F> <F>15) {%Vedische Studien,%} 2, 138, 143.</F> <F>16) Rv. vii. 33, 10. 13.</F> <F>17) vii. 5, 26. Sieg, 129, suggests that this refers to the Khela legend.</F> <F>18) x. 60, 6.</F> <F>19) ii. 32, 3; iv. 37, 1. Perhaps for this reason the Rigveda Anukramaṇī ascribes to him (Rv. i. 191) a magic hymn.</F> <F>20) xviii. 3, 15.</F> <F>21) iv. 2, 9. <div n=""P""/>{%Cf.%} Ludwig, Translation of the Rigveda, 3, 117; Sieg, {%Die Sagenstoffe%} {%des Ṛgveda,%} 106-129; Macdonell, {%Bṛhad-%} {%devatā,%} 2, 136 {%et seq.;%} Oldenberg, {%Zeitschrift der Deutschen Morgenländischen%} {%Gesellschaft,%} 42, 221; {%Ṛgveda-Noten,%} 1, 110.</F>"
agara	agara	12	1-007	{@Agara.@}¦ — This rare word is found as ‘house’ in the Kauṣītaki Upaniṣad.<sup>1</sup> <F>1) ii. 15. {%Cf. āgara,%} ‘chamber’ (?), n Av. iv. 36, 3; Bloomfield, {%Hymns of%} {%the Atharvaveda,%} 407. Agāra occurs also in Āśvalāyana Gṛhya Sūtra, i. 7, 21.</F>
agnidagdha	agnidagDa	13	1-008	"{@Agni-dagdha.@}¦ — This epithet (‘burnt with fire’)<sup>1</sup> applies to the dead who were burned on the funeral pyre. This is one of the two normal methods of disposing of the dead, the other being burial ({%an-agnidagdhāḥ,%} ‘not burnt with fire’).<sup>2</sup> The Atharvaveda<sup>3</sup> adds two further modes of disposal to those —  viz., casting out ({%paroptāḥ%}), and the exposure of the dead ({%uddhitāḥ%}). The exact sense of these expressions is doubtful. Zimmer<sup>4</sup> considers that the former is a parallel to the Iranian practice of casting out the dead to be devoured by beasts, and that the latter refers to the old who are exposed when helpless.<sup>5</sup> Whitney<sup>6</sup> refers the latter expression to the exposure of the dead body on a raised platform of some sort. <div n=""P""/>Burial was clearly not rare in the Rigvedic period: a whole hymn<sup>7</sup> describes the ritual attending it. The dead man was buried apparently in full attire, with his bow in his hand, and probably at one time his wife was immolated to accompany him, in accordance with a practice common among savage tribes. But in the Vedic period both customs appear in a modified form: the son takes the bow from the hand of the dead man, and the widow is led away from her dead husband by his brother or other nearest kinsman. A stone is set between the dead and the living to separate them. In the Atharvaveda,<sup>8</sup> but not in the Rigveda, a coffin ({%vṛkṣa%}) is alluded to. In both Saṃhitās<sup>9</sup> occur other allusions to the ‘house of earth’ ({%bhūmi-gṛha%}). To remove the apparent discrepancy between burning and burial, by assuming that the references to burial are to the burial of the burned bones, as does Oldenberg,<sup>10</sup> is unnecessary and improbable, as burning and burial subsisted side by side in Greece for many years. <div n=""P""/>Burning was, however, equally usual, and it grew steadily in frequency, for in the Chāndogya Upaniṣad<sup>11</sup> the adornment [Page1-009+ 56] of the body of the dead with curd ({@Āmikṣā@}), clothes, and ornaments, in order to win the next world, is referred to as something erroneous and wrong, and in the funeral Mantras of the Vājasaneyi Saṃhitā<sup>12</sup> only burning seems to be contemplated; the verses which refer to burial here really alluding to the burial of the ashes in the burying-ground ({%śmaśāna%}).<sup>13</sup> The body was wrapped in fat,<sup>14</sup> as we learn from the funeral hymn in the Rigveda, a goat being apparently burned with it,<sup>15</sup> to act as a guide on the way to the next world. According to the Atharvaveda<sup>16</sup> a draft-ox was burned presumably for the dead to ride with in the next world. It was expected that the dead would revive with his whole body and all his limbs ({%sarva-tanūḥ%} {%sāṅgaḥ%}),<sup>17</sup> although it is also said<sup>18</sup> that the eye goes to the sun, the breath to the wind, and so forth. <div n=""P""/>Before burial or burning, the corpse was washed,<sup>19</sup> a clog ({%kūdī%}) being tied to the foot to prevent the deceased returning to earth.<sup>20</sup> <F>1) Rv. x. 15, 14; Taittirīya Brāh- maṇa, iii. 1, 1, 7; {%dagdhāḥ,%} Av. xviii. 2, 34.</F> <F>2) Rv., {%loc. cit.;%} = {%nikhātāḥ,%} Av. xviii. 2, 34.</F> <F>3) {%Loc. cit.%}</F> <F>4) {%Altindisches Leben,%} 402.</F> <F>5) Rv. viii. 51, 2.</F> <F>6) Translation of the Atharvaveda, 841.</F> <F>7) x. 18. The interpretation of v. 8 is a famous crux, see Patnī.</F> <F>8) xviii. 2, 25; 3, 70.</F> <F>9) Rv. vii. 89, 1; Av. v. 30, 14; xviii. 2, 52.</F> <F>10) {%Religion des Veda,%} 571.</F> <F>11) viii. 8. 5.</F> <F>12) xxxv. {%Cf.%} also Kauśika Sūtra, 80 {%et seq.,%} which treats the Atharvaveda hymns, xviii. 1-3, as intended for burning only.</F> <F>13) Av. v. 31, 8; x. 1, 18; Taittirīya Saṃhitā, v. 2, 8, 5; 4, 11, 3.</F> <F>14) Rv. x. 16, 7.</F> <F>15) Rv. x. 16, 4. But {%aja%} may mean ‘the unborn part,’ as Weber prefers to take it, Proceedings of the Berlin Academy, 1895, 847.</F> <F>16) xii. 2, 48.</F> <F>17) Śatapatha Brāhmaṇa, iv. 6, 1, 1; xi. 1, 8, 6; xii. 8, 3, 31. {%Cf.%} Av. xi. 3, 32. This fact probably explains the use of {%śeṣaḥ%} in Rv. x. 16, 5. The dead enjoy sexual pleasures in the next world; see Muir, {%Sanskrit Texts,%} 5, 307, n. 462.</F> <F>18) Rv. x. 16, 3.</F> <F>19) Av. v. 19, 14.</F> <F>20) Av. v. 19, 12; see Roth, {%Festgruss%} {%an Böhtlingk,%} 98; Bloomfield, {%American%} {%Journal of Philology,%} 12, 416. <div n=""P""/>{%Cf.%} Zimmer, {%Altindisches Leben,%} 401- 407; Roth, {%Zeitschrift der Deutschen%} {%Morgenländischen Gesellschaft,%} 8, 468 {%et%} {%seq.; Siebenzig Lieder,%} 150 {%et seq.;%} Olden- berg, {%Religion des Veda,%} 570 {%et seq.;%} Caland, {%Die altindischen Todten- und%} {%Bestattungsgebräuche;%} von Schroeder, {%Indiens Literatur und Cultur,%} 40-42; Hillebrandt, {%Vedische Mythology,%} 3, 413- 423; {%Rituallitteratur,%} 87 {%et seq.;%} Mac- donell, {%Vedic Mythology,%} 165, 166; Pro- ceedings of the Berlin Academy, 1895, 815 {%et seq.%}</F>"
agnibhūkāśyapa	agniBUkASyapa	14	1-009	{@Agni-bhū Kāśyapa@}¦ is mentioned in the Vaṃśa Brāhmaṇa<sup>1</sup> <F>1) {%Indische Studien,%} 4, 374.</F>
agniśāla	agniSAla	15	1-009	"{@Agni-śāla.@}¦ — This term, which designates part of the sacrificial [Page1-010+ 49] apparatus,<sup>1</sup> is applied in the Atharvaveda<sup>2</sup> to a part of an ordinary house, presumably the central hall where the fire- place was. <F>1) Vājasaneyi Saṃhitā, xix. 18.</F> <F>2) ix. 3, 7. <div n=""P""/>{%Cf.%} Bloomfield, {%Hymns. of the Atharva-%} {%veda,%} 598; Zimmer, {%Altindisches Leben,%} 154.</F>"
aghā	aGA	16	1-010	"{@Aghā.@}¦ — In the wedding hymn of the Rigveda<sup>1</sup> it is said that cows are slain in the Aghās, and the wedding takes place at the {@Arjunīs@} (dual). The Atharvaveda<sup>2</sup> has the ordinary {@Maghās@} instead. It is impossible to resist the conclusion that the read- ing of the Rigveda was deliberately altered because of the con- nection of the slaughter of kine with sin ({%agha%}) — possibly, too, with a further desire to emphasize the contrast with {%aghnyā,%} a name for ‘cow.’ Moreover, in the Taittirīya Brāhmaṇa<sup>3</sup> occurs the formula ‘Svāhā to the Maghās, Svāhā to the Anaghās.’ See also {@Nakṣatra.@} <F>1) x. 85, 13.</F> <F>2) xiv. 1, 13.</F> <F>3) iii. 1, 4, 8. <div n=""P""/>{%Cf.%} Weber, {%Naxatra,%} 2, 364; Pro- ceedings of the Berlin Academy, 1894, 804; Jacobi, {%Festgruss an Roth,%} 69; Winternitz, {%Das altindische Hochzeits-%} {%rituell,%} 32; Whitney, Translation of the Atharvaveda, 742; Thibaut, {%Indian%} {%Antiquary,%} 24, 95.</F>"
aghāśva	aGASva	17	1-010	{@Aghāśva.@}¦ — The name of a serpent in the Atharvaveda.<sup>1</sup> <F>1) x. 4, 10. {%Cf.%} Zimmer, {%Altindisches Leben,%} 95.</F>
aghnyā	aGnyA	18	1-010	{@A-ghnyā.@}¦ — See {@Māṃsa.@}
aṅka	aNka	19	1-010	"{@Aṅka.@}¦ — The Taittirīya Saṃhitā<sup>1</sup> and Brāhmaṇa<sup>2</sup> refer to two Aṅkas and two Nyaṅkas as parts of a chariot. The meaning of these terms is quite obscure. The commentators refer them to the sides or wheels. Zimmer<sup>3</sup> compares the Greek <lang n=""greek"">ἄντυγες</lang><sup>4</sup> and thinks that the Aṅkau were the upper border of the body of the chariot ({%kośa, vandhura%}), and the Nyaṅkau the lower rims for greater security. Oldenberg<sup>5</sup> confesses that the exact sense is impossible to make out, but considers that the terms at once refer to parts of the chariot and to divinities, while Böhtlingk<sup>6</sup> takes the term as referring to divinities alone. <F>1) i. 7, 7, 2.</F> <F>2) ii. 7, 8, 1. {%Cf.%} Pañcaviṃśa Brāh- maṇa, i. 7, 5.</F> <F>3) {%Altindisches Leben,%} 251, 252.</F> <F>4) {%Iliad,%} v. 728. {%Cf.%} Smith's {%Dic-%} {%tionary of Antiquities,%} 1, 578.</F> <F>5) {%Sacred Books of the East,%} 29, 364, on Pāraskara Gṛhya Sūtra, iii. 14, 6.</F> <F>6) Dictionary, {%s.v.%}</F>"
aṅga	aNga	20	1-011	{@Aṅga.@}¦ — The name occurs only once in the Atharvaveda<sup>1</sup> in connection with the {@Gandhāris, Mūjavants,@} and {@Magadhas,@} as distinct peoples. They appear also in the Gopatha Brāhmaṇa<sup>2</sup> in the compound name {%Aṅga-magadhāḥ.%} As in later times they were settled on the Sone and Ganges,<sup>3</sup> their earlier seat was presumably there also. See also {@Vaṅga.@} <F>1) v. 22, 14.</F> <F>2) ii. 9.</F> <F>3) {%Cf.%} Zimmer, {%Altindisches Leben,%} 35; Bloomfield, {%Hymns of the Atharvaveda,%} 446, 449; Pargiter, {%Journal of the Royal%} {%Asiatic Society,%} 1908, 852, inclines to regard them as a non-Aryan people that came over-sea to Eastern India. There is nothing in the Vedic litera- ture to throw light on this hypothesis.</F>
aṅgavairocana	aNgavErocana	21	1-011	{@Aṅga Vairocana.@}¦ — He is included in the list of anointed kings in the Aitareya Brāhmaṇa.<sup>1</sup> His Purohita was {@Udamaya,@} an Ātreya. <F>1) viii. 22. {%Cf.%} Oldenberg, {%Zeitschrift der Deutschen Morgenländischen Gesellschaft,%} 42, 214.</F>
aṅgārāvakṣayaṇa	aNgArAvakzayaRa	22	1-011	{@Aṅgārāvakṣayaṇa.@}¦ — A word of doubtful meaning found in the Bṛhadāraṇyaka Upaniṣad.<sup>1</sup> It is rendered ‘tongs’ by Max Müller and Böhtlingk in their translations. The St. Petersburg Dictionary explains it as ‘a vessel in which coals are extinguished,’ and Monier-Williams as ‘an instrument for extinguishing coals.’ The smaller St. Petersburg Dictionary renders the word ‘coal-shovel or tongs.’ {%Cf.%} {@Ulmukāva-@} {@kṣayaṇa.@} <F>1) iii. 9, 18.</F>
aṅgiras	aNgiras	23	1-011	{@Aṅgiras.@}¦ — The Aṅgirases appear in the Rigveda<sup>1</sup> as semi- mythical beings, and no really historical character can be assigned even to those passages<sup>2</sup> which recognize a father of the race, Aṅgiras. Later, however, there were definite families of Aṅgirases, to whose ritual practices ({%ayana, dvirātra%}) references are made.<sup>3</sup> <F>1) {%Cf.%} Hillebrandt, {%Vedische Mythologie,%} ii. 156-169.</F> <F>2) Rv. i. 45, 3; 139, 9; iii. 31, 7, etc.; Chāndogya Upaniṣad, i. 2, 10.</F> <F>3) Av. xviii. 4, 8, but this may be mythical; Pañcaviṃśa Brāhmaṇa, xx. 11, 1; Taittirīya Saṃhitā, vii. 1, 4, 1. {%Cf.%} Macdonell, {%Vedic Mythology,%} 142, 143.</F>
aṅguṣṭha	aNguzWa	24	1-011	{@Aṅguṣṭha.@}¦ — As a measure of size this word appears in the Kāṭhaka Upaniṣad (iv. 12; vi. 17).
acyut	acyut	25	1-012	{@A-cyut.@}¦ — He acted as Pratihartṛ at the Sattra celebrated by the Vibhindukīyas and described in the Jaiminīya Brāhmaṇa.<sup>1</sup> <F>1) iii. 233. See {%Journal of the American Oriental Society,%} 18, 38.</F>
aja	aja	26	1-012	{@Aja, Ajā.@}¦ — This is the ordinary name for goat in the Rigveda<sup>1</sup> and the later literature. The goat is also called {@Basta, Chāga,@} {@Chagala.@} Goats and sheep ({%ajāvayaḥ%}) are very frequently mentioned together.<sup>2</sup> The female goat is spoken of as pro- ducing two or three kids,<sup>3</sup> and goat's milk is well known.<sup>4</sup> The goat as representative of Pūṣan plays an important part in the ritual of burial.<sup>5</sup> The occupation of a goatherd ({%ajapāla%}) was a recognized one, being distinguished from that of a cow- herd and of a shepherd.<sup>6</sup> <F>1) {%Aja%} in Rv. x. 16, 4; i. 162, 2. 4; Av. ix. 5, 1; Vājasaneyi Saṃhitā, xxi. 9, etc.; {%ajā%} in Rv. viii. 70, 15; Av. vi. 71, 1; Vājasaneyi Saṃhitā, xxiii., 56, etc.</F> <F>2) Rv. x. 90, 10; Av. viii. 7, 25; Vājasaneyi Saṃhitā, iii. 43, etc.</F> <F>3) Taittirīya Saṃhitā, vi. 5, 10, 1.</F> <F>4) Taittirīya Saṃhitā, iv. 1, 6, 1; v. 1, 7, 4. {%Cf.%} Hillebrandt, {%Vedische%} {%Mythologie,%} 3, 364, n. 4.</F> <F>5) Rv. x. 16, 4, etc. {%Cf.%} p. 9.</F> <F>6) Vājasaneyī Saṃhitā, xxx. 11; Tait- tirīya Brāhmaṇa, iii. 4, 9, 1.</F>
aja	aja	27	1-012	{@Aja.@}¦ — The Ajas are named in one verse of the Rigveda<sup>1</sup> as having been defeated by the {@Tṛtsus@} under {@Sudās.@} They are there mentioned with the {@Yakṣus@} and {@Śigrus,@} and Zimmer<sup>2</sup> conjectures that they formed part of a confederacy under Bheda against Sudās. The name has been regarded as a sign of totemism,<sup>3</sup> but this is very uncertain, and it is impossible to say if they were or were not Āryans. <F>1) vii. 18. 19.</F> <F>2) {%Altindisches Leben,%} 127, {%Cf.%} Ludwig, Translation of the Rigveda, 3, 173.</F> <F>3) {%Cf.%} Macdonell, {%Vedic Mythology,%} 153; Keith, {%Journal of the Royal Asiatic%} {%Society,%} 1907, 929; Aitareya Āraṇyaka, 200, 21; Risley, {%Peoples of India,%} 83 {%et seq.%}</F>
ajakava	ajakava	28	1-012	{@Ajakava.@}¦ — This name of a poisonous scorpion occurs once in the Rigveda.<sup>1</sup> <F>1) vii. 50, 1. {%Cf.%} Zimmer, {%Altindisches Leben,%} 99.</F>
ajagara	ajagara	29	1-012	{@Aja-gara@}¦ (‘goat-swallower’) occurs in the Atharvaveda<sup>1</sup> and in the list of animals at the Aśvamedha,<sup>2</sup> or horse sacrifice, as the [Page1-013+ 55] name of the boa-constrictor. Elsewhere<sup>3</sup> it is called Vāhasa. It denotes a person at the snake feast in the Pañcaviṃśa Brāhmaṇa.<sup>4</sup> <F>1) xi. 2, 25; xx. 129, 17.</F> <F>2) Taittirīya Saṃhitā 5, 14, 1; Maitrāyaṇī Saṃhitā, iii, 14, 19; Vāja- saneyi Saṃhitā, xxiv. 38.</F> <F>3) Taittirīya Saṃhitā, v. 5, 13, 1; Vājasaneyi Saṃhitā, xxiv. 34.</F> <F>4) xxv. 15, in the form of Ajagāva, with which {%cf.%} {@Ajakāva.@}</F>
ajamīḍha	ajamIQa	30	1-013	{@Aja-mīḍha.@}¦ — The Ājamīḍhas, or descendants of Ajamīḍha, are referred to in a hymn of the Rigveda.<sup>1</sup> Ludwig<sup>2</sup> and Oldenberg<sup>3</sup> deduce from the use of this patronymic that Ajamīḍha was the seer of that hymn. <F>1) iv. 44, 6.</F> <F>2) Translation of the Rigveda, 3, 123, 135.</F> <F>3) {%Zeitschrift der Deutschen Morgenlān-%} {%dischen Gesellschaft,%} 42, 215.</F>
ajaśṛṅgī	ajaSfNgI	31	1-013	{@Aja-śṛṅgī.@}¦ — This plant (‘goat's horn’), equated by the com- mentator with Viṣāṇin (the {%Odina pinnata%}), is celebrated as a demon-destroyer in the Atharvaveda.<sup>1</sup> Its other name is {@Arāṭakī.@}<sup>2</sup> Weber<sup>3</sup> suggests that it is the {%Prosopis spicigera%} or {%Mimosa suma.%} <F>1) iv. 37.</F> <F>2) iv. 37, 6.</F> <F>3) {%Indische Studien,%} 18, 144. {%Cf.%} Bloomfield, {%Hymns of the Atharvaveda,%} 408, 409; Zimmer, {%Altindisches Leben,%} 68; Caland, {%Altindisches Zauberritual,%} 89.</F>
ajātaśatru	ajAtaSatru	32	1-013	{@Ajāta-śatru.@}¦ — He is mentioned as a King of Kāśī (Kāśya) in the Bṛhadāraṇyaka<sup>1</sup> and Kauṣītaki<sup>2</sup> Upaniṣads, where he in- structs the proud Brāhmaṇa Bālāki as to the real nature of the self. He is not to be identified with the Ajātasattu of the Buddhist texts.<sup>3</sup> <F>1) ii. 1, 1.</F> <F>2) iv. 1.</F> <F>3) {%Cf.%} Weber, {%Indische Studien,%} 1, 213; Hoernle, {%Osteology,%} 106; Keith, {%Zeit-%} {%schrift der Deutschen Morgenländischen%} {%Gesellschaft,%} 62, 138.</F>
ajñātayakṣma	ajYAtayakzma	33	1-013	"{@Ajñāta-yakṣma,@}¦ the ‘unknown sickness,’ is mentioned in the Rigveda,<sup>1</sup> Atharvaveda,<sup>2</sup> and Kāṭhaka Saṃhitā.<sup>3</sup> It is referred to in connection with Rājayakṣma. Grohmann<sup>4</sup> thinks that the two are different forms of disease, hypertrophy and atrophy, the purpose of the spell in the Rigveda being thus the removal of all disease. From the Atharvaveda<sup>5</sup> he deduces its identity with {@Balāsa.@} Zimmer,<sup>6</sup> however, points out that this [Page1-014+ 42] conclusion is unjustified, leaving the disease unidentified, which seems to accord with its name. <F>1) x. 161, 1 = Av. iii. 11, 1.</F> <F>2) vi. 127, 3.</F> <F>3) xiii. 16.</F> <F>4) {%Indische Studien,%} 9, 400.</F> <F>5) vi. 127. 3.</F> <F>6) {%Altindisches Leben,%} 377, 378. <div n=""P""/>{%Cf.%} Bloomfield. {%Hymns of the Athar-%} {%vaveda,%} 342; Atharvaveda, 60; Jolly, {%Medicin%} (in Bühler's Encyclopædia), 89.</F>"
ajina	ajina	34	1-014	{@Ajina.@}¦ — This word denotes generally the skin of an animal -{%e.g.,%} a gazelle,<sup>1</sup> as well as that of a goat ({@Aja@}).<sup>2</sup> The use of skins as clothing is shown by the adjective ‘clothed in skins’ ({%ajina-vāsin%}) in the Śatapatha Brāhmaṇa,<sup>3</sup> and the furrier's trade is mentioned in the Vājasaneyi Saṃhitā.<sup>4</sup> The Maruts also wear deer-skins,<sup>5</sup> and the wild ascetics ({%muni%}) of a late Rigveda hymn<sup>6</sup> seem to be clad in skins ({@Mala@}). <F>1) Av. v. 21, 7.</F> <F>2) Śatapatha Brāhmaṇa, v. 2, 1, 21. 24.</F> <F>3) iii. 9, 1, 12.</F> <F>4) xxx. 15 ({%ajina-saṃdha%}); Taittirīya Brāhmaṇa, iii. 2, 13, 1 ({%ajina-%} {%saṃdhāya%}).</F> <F>5) Rv. i. 166, 10.</F> <F>6) x. 136, 2. {%Cf.%} Zimmer, {%Altindisches%} {%Leben,%} 262.</F>
ajira	ajira	35	1-014	{@Ajira.@}¦ — He was Subrahmaṇya priest at the snake festival of the Pañcaviṃśa Brāhmaṇa.<sup>1</sup> <F>1) xxv. 15. See Weber, {%Indische Studien,%} 1, 35.</F>
ajīgartasauyavasa	ajIgartasOyavasa	36	1-014	{@Ajīgarta Sauyavasa.@}¦ — This is the name given to the father of {@Śunaḥśepa@} in the famous legend of the Aitareya Brāhmaṇa,<sup>1</sup> perhaps invented for the occasion, as Weber<sup>2</sup> suggests. <F>1) vii. 15; 17. {%Cf.%} Śāṅkhāyana Srauta Sūtra, xv. 19.</F> <F>2) {%Indische Studien,%} 1, 460; Roth, St. Petersburg Dictionary, {%s.v.%}</F>
ajyeyatā	ajyeyatA	37	1-014	{@A-jyeyatā.@}¦ See {@Brāhmaṇa.@}
aṇīcinmauna	aRIcinmOna	38	1-014	{@Aṇīcin Mauna.@}¦ — He is mentioned as an authority on ritual, and contemporary with {@Jābāla@} and {@Citra Gauśrāyaṇi@} or {@Gauśra,@} in the {@Kauṣītaki@} Brāhmaṇa.<sup>1</sup> <F>1) xxiii. 5.</F>
aṇu	aRu	39	1-014	{@Aṇu.@}¦ — This is the designation in the Vājasaneyi Saṃhitā<sup>1</sup> and the Bṛhadāraṇyaka Upaniṣad<sup>2</sup> of a cultivated grain, {@apparently@} the {%Panicum miliaceum.%} <F>1) xviii. 12.</F> <F>2) vi. 3, 15 (Kāṇva), where see Dviveda's note.</F>
atithi	atiTi	40	1-014	{@Atithi@}¦ (‘guest’). — A hymn of the Atharvaveda<sup>1</sup> celebrates in detail the merits of hospitality. The guest should be fed before [Page1-015+ 50] the host eats, water should be offered to him, and so forth. The Taittirīya Upaniṣad<sup>2</sup> also lays stress on hospitality, using the expression ‘one whose deity is his guest’ ({%atithi-deva%}). In the Aitareya Āraṇyaka<sup>3</sup> it is said that only the good are deemed worthy of receiving hospitality. The guest-offering forms a regular part of the ritual,<sup>4</sup> and cows were regularly slain in honour of guests.<sup>5</sup> <F>1) ix. 6.</F> <F>2) i. 11, 2.</F> <F>3) i. 1, 1.</F> <F>4) Śatapatha Brāhmaṇa, vii. 3, 2, 1.</F> <F>5) {%Cf.%} Bloomfield, {%American Journal of%} {%Philology,%} 17, 426; Hillebrandt, {%Ritual-%} {%litteratur,%} 79.</F>
atithigva	atiTigva	41	1-015	"{@Atithi-gva.@}¦ — This name occurs frequently in the Rigveda, apparently applying, in nearly all cases, to the same king, otherwise called {@Divodāsa.@} The identity of the two persons has been denied by Bergaigne,<sup>1</sup> but is certainly proved by a number of passages, when the two names occur together,<sup>2</sup> in connection with the defeat of {@Śambara.@} In other passages<sup>3</sup> Atithigva is said to have assisted Indra in slaying Parṇaya and Karañja. Sometimes he is only vaguely referred to, while once<sup>5</sup> he is mentioned as an enemy of Turvaśa and Yadu. Again<sup>6</sup> Atithigva is coupled with {@Āyu@} and {@Kutsa@} as defeated by {@Tūrvayāṇa.@} <div n=""P""/>A different Atithigva appears to be referred to in a Dānastuti<sup>7</sup> (‘Praise of Gifts’), where his son, {@Indrota,@} is mentioned. <div n=""P""/>Roth<sup>8</sup> distinguishes three Atithigvas — the Atithigva Divodāsa, the enemy of Parṇaya and Karañja, and the enemy of Tūrvayāṇa. But the various passages can be reconciled, especially if it is admitted that Atithigva Divodāsa was already an ancient hero in the earliest hymns, and was becoming almost mythical. <div n=""P""/><sup>4</sup> <F>1) {%Religion Védique,%} 2, 342 {%et seq.%}</F> <F>2) Rv. i. 51, 6; 112, 14; 130, 7; iv. 26, 3; vi. 47, 22.</F> <F>3) Rv. i. 53, 8; x. 48, 8.</F> <F>5) Rv. vii. 19, 8. There is no ground for assuming the reference here to be to a later Atithigva.</F> <F>6) Rv. i. 53, 10; ii. 14, 7; vi. 18, 13; viii. 53, 2.</F> <F>7) Rv. viii. 68, 16. 17.</F> <F>8) St. Petersburg Dictionary, {%s.v.%} <div n=""P""/>{%Cf.%} Ludwig, Translation of the Rigveda, 3, 123; Bloomfield, {%American%} {%Journal of Philology,%} 17, 426, who renders the name ‘presenting cows to guests.’</F> <F>4) Rv. vi. 26, 3.</F>"
atidhanvanśaunaka	atiDanvanSOnaka	42	1-015	{@Ati-dhanvan Śaunaka.@}¦ — He is mentioned as a teacher in the Chāndogya Upaniṣad<sup>1</sup> and the Vaṃsa Brāhmaṇa.<sup>2</sup> <F>1) i. 9, 3.</F> <F>2) {%Indische Studien,%} 4, 384.</F>
atṛṇāda	atfRAda	43	1-016	{@A-tṛṇāda.@}¦ — This term (‘not eating grass’) was applied, ac- cording to the Bṛhadāraṇyaka Upaniṣad, to a newborn calf.<sup>1</sup> <F>1) i. 5, 2. {%Cf.%} Zimmer, {%Altindisches Leben,%} 268.</F>
